"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Prediction","Time","Summary","Text"
205334,"B001BORBHO","ALM0YZ8FHFZP6","C. Yeager",0,0,5,1332979200,"Excellent Dog Food For Some","I have a 6 year male old lab mix that has had numerous problems with allergies, skin irritations, and digestive issues that could not be fixed through steroid injections or expensive medications.  When he was young I fed him Beneful and he did okay for a bit and then he would have medical issues.  Through expensive medical treatment, we would get him back to normal but it was only a short time before the next outbreak.  I tried everything.  Supplement pills, different foods, allergy medication, steroids, limited diet and nothing seemed to work.  He would get better and then back to being bad with him constantly itching, chewing his skin, and he just looked miserable.  It seemed as though this cycle would never end.<br /><br />Then while visiting my brother who owns a collie recommended this food because I kept commenting on how healthy he looked and how soft his fur was.  I was hesitant at first because I had tried so much and nothing had seemed to work.  I gave the Wellness Super5mix whitefish and sweet potato a chance.  All I can say is that he no longer has ANY skin irritations, his fur is shinny and soft, he has a lot more energy, and overall I would say he is in his best health every.  The change came after about 3 weeks of him eating the food.  We use to have to bath him once a week and with the Wellness food we bath him maybe once a month.<br /><br />But I will say this food will not have the same effect for every dog.  As some of the others on here have stated that their dog had loose stool issues and the dogs simply refusing eating the food, this is very true.  My other dog has no allergies what so ever and I figured if it worked for the one dog it should be fine for the other so I would only have to buy one type of food.  The non-allergic dog began eating the Wellness and had immediate issues with loose stool and upset stomach.  So I keep him on his old food which is just the average food you would find in any pet store.<br /><br />Give it a shot if you have exhausted all other efforts.  All I can say is that my dog is in his best health ever and it was only due to a better diet and more attention and with the help of Wellness.  I would recommend this food to anyone who shares similar dog problems as I have experienced."
165543,"B001QE7J2G","A2YJXRMQLRY81F","potomac_ginger",0,1,3,1348704000,"Great food - huge price increase...","This is a great grain free, alternate protein dog food.  We've been using it for years for a pup that seems to have every food allergy under the sun, and he's thrived on it.<br /><br />In one month (Aug-September, however, the price jumped from $59.99 to over $78.00 (for you non-math people that's a 30% increase).<br /><br />This bag was the anchor of my monthly Amazon order, but now that the price has made it un-economical to buy through Amazon, I will parcel out my orders to have a more economical result."
472561,"B005VOOL00","A2LXC5ZHHP0WXP","Leah Maines",0,1,5,1333756800,"Great Coffee but please stop smoking and put some instructions on the box!","Marley Coffee & Tea One Love Organic Coffee makes a tasty cup of coffee.  However, I have to say that nowhere on the box, or the individual packets, are instructions for actually making the coffee.  Also it doesn't tell you what type of coffee maker to use or even how much water to use for each packet.  I use K-cups and my daughter uses T-cups.  I had to make this product in my old automatic drip coffee maker, and I had to guess on how much water to use.  Once I was able to make a cup, it was very good."
101670,"B000RHSZO4","A37UFXLNMJPEZQ","J. Ditmer ""catnut""",0,0,5,1306022400,"fresh and fast","I've gotten to be afraid to buy sunflower seeds in stores; so often they are rancid, and people don't even seem to know the difference. These are fresh and sweet, reasonably priced, and arrived so quickly I couldn't even think what this package would be. Excellent vendor, I will use again.<a href=""http://www.amazon.com/gp/product/B000RHSZO4"">Sunflower Seeds - 5 Lb Bag / Box Each</a>"
168294,"B005VOOKS8","AR3EVUQF0AC7R","J. Ung",0,0,4,1334534400,"A promising coffee!","I am a lover of coffee and will try almost any coffee product once. I own a coffee pod maker at work, and I have been using Senseo's medium roast and espresso pods for a few months, but after trying Marley Coffee, I do not think I can go back to Senseo. I am not demeaning Senseo's quality, but I am certainly highlighting my preference for Marley Coffee. I will admit that when it comes to pod coffee, I do not expect much, and that's probably why I have stuck to only one brand; Marley Coffee, however, went beyond my expectations. I like my coffee strong; therefore, I recommend one pours no more than 6 oz. per pod for a strong flavor (this is coming from a person who drinks `straight' coffee; I never add other ingredients or sweeteners)). On a side note, there was no particular exotic/fruity taste to this coffee, but the overall quality met my expectations and passed the ""will continue to buy"" test. Other perks: it's organic, natural, and tasty, which, in my book, is worth the price."
372494,"B0083T6HC0","A2TYIYLNZVV5H8","Bald1here",0,0,5,1346112000,"Good starter","This mix of drink mixes is a good starter kit to figure out what you like. I wasn't sure what I was looking for and it was a good mix for my wife and I. I prefer the darker stuff and she likes the lighter stuff. We both found what we like it here. Plus, it comes with some iced-t and hot chocolate."
327130,"B00061U684","A903ROFNBQKV3","J. A. Veizaga",0,0,5,1122163200,"Yummy!","I find these at the local asian markets but sometimes they don't carry them all the time.  This gum is so good! Sometimes I feel like I want to swollow the gum! Glad I can find this gum on amazon."
158564,"B000F1PR8E","A34SGKVY2JDIX1","D andrew ""dah""",1,1,5,1202256000,"Simply the best instant cappuccino out there","This simply the best instant cappuccino on the market today.  It beats them all.  Including the instant cappuccino you get at convince stores and resturants."
512632,"B003RM9SA6","A24D717JKXCVAB","Happyness is a warm gun",0,0,5,1344297600,"Love this Vanilla","I love this mexican vanilla.  Nothing you can buy in a store compares to this.  I have tried a few different kinds - Madagascar vanilla, and I keep coming back to this. The price is great for the size you get."
398278,"B001EQ4IXO","A2CJL1UC67IYR0","Ryan",0,0,4,1306800000,"decent but not great","Your average coffee ~ nothing bad about it at all just not omg fantastic<br /><br />For the price, you can't complain really I suppose so it gets 4 stars in terms of being a decent bargain"
452855,"B003D4MYLS","A14TKLDRIONAJ4","ChrisJ",0,0,5,1326326400,"Exactly what I ordered!","Fast shipping, and great price! Though I have to admit that I thought it was in a nicer box but all I was looking for was the tea. Thank you!"
132005,"B000CQIDHY","AJ0XANDMK645Q","Marilyn Jones",13,14,5,1148428800,"DE-lish!","I don't even remember where or when I bought this tea or if someone gave it to me, but I finally tried it and was totally blown away.  Did you know that bergamot is a type of sour orange?  When you smell the tea knowing that the scent is citrus, you can distinguish it but I didn't figure it out on my own.<br /><br />Anyway, oil of bergamot is what makes Earl Grey tea something different from just plain tea.  The DOUBLE bergamot is what makes this particular Earl Grey tea a new taste experience (at least for me).<br /><br />Here's a link to the Wikipedia entry for Earl Grey tea:<br />[...]"
506525,"B0002ARRCC","A1X5UPI5RXJ1PR","R. Vance",3,3,5,1171065600,"Treat ball","These treat balls were intended to make my fat cat less lazy.  Unfortunately, she has no interest even with her favorite treats inside.  My other, more curious and active cat loves it and will roll and roll the ball until empty.  Note: Don't fill up at before bed, will keep you up all night!"
527407,"B001O2DEK6","A30EPHX6OP244B","morganbaby",0,0,5,1298332800,"very very good","my son loves this variety.  i had a hard time fiding it at stores, and with amazon mom it costs a lot less here.  the smell is sweet, the consistancy is smooth, and he loves the taste.  very good blend."
109870,"B007PA30ZU","AFWUGKB3GFYFB","Stendhal Syndrome",0,0,5,1337126400,"Good Stuff","One of my fave at a good price, when on sale,  and it's almost always here in a few days too."
219354,"B002NVZDR4","A198ID6QK7UF86","Christian Fischer",0,0,5,1350259200,"AWESOME!","I usually drink my ginger beer with Vodka and Lime, but much to my suprise, this stuff is just dandy without booze...not that the booze hurts...but it's good."
428231,"B007P6LIKS","AC2TFPFNYKNWB","Mark N. Adams",0,0,5,1335225600,"Good stuff","As a native Texan, I've tried my share of hot sauces, and this one stands out among the best. Excellent blend of heat and full flavor. Works with everything from eggs to chicken to salad dressing - a truly versatile hot sauce that the hot sauce lover will love. It's on the thin side, so don't expect something sticky like barbecue sauce or chunky like salsa - it's more in the family of a McIlhenny's tabasco, but with a more robust flavor. Made by a foodie for other foodies."
203616,"B004OQ257C","A3SDBL8SJC2ME3","Typical Consumer ""AGN""",0,1,5,1316044800,"A Better Splenda","Tried this product and I notice no difference in the taste from the original Splenda. Since this product also contains a number of anti-oxidants, this is a better product with all the advantages of the original!"
396631,"B0001R05KC","AZ518HWKJL0XD","P. Stocker ""pammyjean""",0,0,4,1331164800,"No wax lips...","My sister sent this to me and my husband for our birthdays, and chose it because of the wax lips in it!  We loved those as kids!  But, alas, my box did not have them..."
225442,"B004T0D0OA","A2JBN7V5F27O2V","BarbaraLWalker ""Music lover""",4,4,5,1324771200,"Interesting taste","This is a really different flavor.  It took a little time to get used to it, but now I use it all the time.  You think it's going to taste like honey, but it doesn't.  It is unique and grows on you, the more you use it."
462003,"B000CSRBXY","A2B7T28EARM3KA","jrtsjukejoint",1,6,1,1215216000,"Misleading Product Title........","This product claims it is ""Simply Salted"", though a read of ingredients I soon discover it has soybean oil."
